Loan_ID,,Years_in_Employment,Marital_Status,Dependents,Applicant_Age,Applicant_Income,Loan_Amount,Interest_Rate,Credit_Score,Coapplicant_Income,,Existing_Debt,,Loan_Term_Months,,Collateral_Value,Employment_Type,Education_Level,Property_Area,Loan_Start_Date,Payment_Delays_6months,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_End_Date,Probability_of_Default,Default_Status,,,,,,,,,,,,,
5ab33edf-6e59-4ed3-a8b3-17fa18d0752b,,1,Married,0,45,50434,30905,11.9,508,9141,,27556.4047,,12,,83643.18573717159,Salaried,Graduate,Semiurban,8-Mar-2021,2,28.54338892869394,0.4625420420761151,7-Feb-2022,0.999999984,1,,,,,,,,,,,,,
dd2467ac-778e-4db3-a93d-ffbc6c6fa611,,12,Married,0,32,40928,48349,8.5,681,8898,,70578.73688,,60,,82272.54867107794,Self-Employed,Graduate,Rural,7-May-2020,3,22.61764069779178,1.4164757435955035,12-Dec-2024,0.9999999999975218,1,,,,,,,,,,,,,
a748dbcf-ac61-4e63-8dde-29a6baa4b71a,,4,Married,2,38,113456,51104,6,615,31544,,8238.872529,,24,,54723.25971091125,Self-Employed,Graduate,Urban,12-Feb-2022,2,10.226064110968458,0.056819419,16-Dec-2023,0.9999999999663156,1,,,,,,,,,,,,,
0f844fef-1931-49ee-a56c-0941fbf24050,,7,Married,2,29,74932,65373,1.6,682,38040,,46669.93984,,24,,149177.4491497712,Salaried,Graduate,Urban,22-Dec-2023,0,73.85626056427003,0.413107024,24-Oct-2025,0.9999999999806046,1,,,,,,,,,,,,,
ccf3a171-56dc-4907-ba6c-34ab6712303a,,1,Married,2,56,67179,42960,3.7,687,12940,,98605.6665,,60,,98107.52759175852,Salaried,Graduate,Semiurban,5-Sep-2020,1,44.425758398045645,1.230724744,12-Apr-2025,0.9999999999969924,1,,,,,,,,,,,,,
310c0c00-3fa7-4104-9bf9-0e27dc96925e,,6,Married,4,56,89899,33328,5,667,13742,,35950.12799,,84,,35595.431008907326,Salaried,Graduate,Semiurban,10-Jul-2019,2,6.806324919217334,0.3468683351041079,17-Dec-2025,0.9999999999986308,1,,,,,,,,,,,,,
23e2fcb4-72d8-467d-894a-05e430b187ef,,2,Single,0,54,60310,53421,10.5,506,36094,,61749.23113,,84,,143740.65207930765,Self-Employed,Graduate,Rural,4-Jan-2021,2,17.85945430889695,0.6405189681557263,14-Jun-2027,0.999999893,1,,,,,,,,,,,,,
766ecb15-474e-4c19-aef9-12766c006f61,,3,Married,2,26,71666,35781,3.3,566,44915,,49606.01156,,60,,75550.34905571178,Salaried,Graduate,Semiurban,18-Aug-2023,0,15.378554480332532,0.4255031785069089,24-Mar-2028,0.9999999994838572,1,,,,,,,,,,,,,
134c6c92-ec5b-427c-9fde-4fbf3ff350bf,,1,Married,1,63,48598,27417,3.3,609,35972,,89450.17078,,24,,77786.87157167315,Self-Employed,Graduate,Semiurban,29-May-2019,2,16.62859034388111,1.057693190089882,31-Mar-2021,0.9999999999178244,1,,,,,,,,,,,,,
db20a56e-dc81-4fe7-8eda-8bbb71710434,,1,Single,1,60,25888,29008,9.1,661,44593,,9638.107878,,60,,81907.34410514608,Salaried,Graduate,Urban,27-Mar-2023,1,25.29305711445371,0.1367456638281539,1-Nov-2027,0.9999999999924272,1,,,,,,,,,,,,,
a6f2f7b8-0cf3-4b58-9910-8be58ce21ea3,,1,Single,1,62,82436,30412,6.3,785,30374,,79628.83477,,12,,40704.89934,Salaried,Graduate,Urban,1-Sep-2023,2,62.58588112047042,0.7259840521361701,2-Aug-2024,0.9999999999999958,1,,,,,,,,,,,,,
03c72ba8-d605-4770-8a63-f881ffd0f9d5,,2,Married,3,49,36004,99425,2.3,850,41678,,44887.22065,,84,,5684.464818486784,Self-Employed,Graduate,Rural,2-Jun-2021,1,42.89471553130428,0.5778255300251057,10-Nov-2027,1,1,,,,,,,,,,,,,
c0e9ab30-ed26-42e9-97e0-11b7f8102383,,1,Married,0,28,78714,69197,7.2,638,25005,,6818.124285,,84,,58925.547562119886,Self-Employed,Graduate,Rural,22-Aug-2020,3,53.498430436171205,0.065735869,30-Jan-2027,1,1,,,,,,,,,,,,,
680ac07a-2a93-4d62-bc83-5dc0d9441fa5,,6,Divorced,0,30,87090,24584,5.1,606,35278,,62777.12645,,12,,103750.06888170636,Salaried,Graduate,Semiurban,24-May-2023,5,33.856328889012225,0.5130149502491438,24-Apr-2024,0.9999999997803092,1,,,,,,,,,,,,,
dd59ba71-36b8-4481-bb3a-4e3e7c52fa17,,1,Single,1,29,3888,59826,7.4,664,30374,,63286.06455,,60,,71621.76363420225,Self-Employed,Graduate,Rural,18-Jul-2019,2,27.831880120306906,3.781659070841215,22-Feb-2024,0.9999999999966748,1,,,,,,,,,,,,,
2a25a888-0f02-4ad0-a706-7ef466aa9385,,5,Married,1,33,86120,45063,9.6,677,51336,,62130.70563,,60,,50858.03532780073,Salaried,Graduate,Semiurban,19-Nov-2022,0,28.54338892869394,0.4520010303305642,26-Jun-2027,1,1,,,,,,,,,,,,,
63f2ae24-fc3d-4348-808d-4127610461e3,,1,Single,0,55,66364,24144,7.7,835,55715,,82647.73242,,84,,83975.76035889689,Self-Employed,Graduate,Rural,16-Jul-2021,4,54.39755953459944,0.6769964975684059,24-Dec-2027,0.9999999999999988,1,,,,,,,,,,,,,
c8fe3ccd-c8b8-49c6-ad30-49cf43e458fc,,15,Married,0,54,35755,23707,10,505,32715,,46807.64553,,60,,88352.49464708593,Salaried,Not Graduate,Rural,17-Feb-2020,3,28.518599896631116,0.6836127050774908,23-Sep-2024,0.9999999787686388,1,,,,,,,,,,,,,
b253d218-6c4a-47ea-8906-17f2747b6dba,,14,Single,2,44,16505,44448,7.6,720,54828,,65591.04876,,60,,132879.9710018164,Salaried,Not Graduate,Semiurban,11-Sep-2018,2,44.47230002132616,0.9194920901082266,18-Apr-2023,0.9999999999983088,1,,,,,,,,,,,,,
c88a618e-fed4-457d-bb02-6576f512c4c3,,2,Married,0,45,58229,16889,5.8,765,36957,,7169.872884,,60,,42517.70267275636,Salaried,Graduate,Rural,18-Dec-2023,2,14.90261734970496,0.075324077,24-Jul-2028,0.9999999999999872,1,,,,,,,,,,,,,
7c967f79-b7e9-4aca-a970-65e18e46d534,,5,Married,2,58,55535,85462,5.1,558,28538,,75511.44306,,84,,27260.81243332676,Salaried,Graduate,Rural,9-Feb-2023,5,14.739389399639114,0.898154519,19-Jul-2029,0.9999999997651304,1,,,,,,,,,,,,,
37bb3eec-4bf5-4b52-b09d-258c27a0c3d7,,1,Single,1,56,87301,36695,7.6,780,23246,,9982.145814,,84,,86279.34054971495,Salaried,Not Graduate,Urban,23-Oct-2022,0,18.321104427885448,0.090296937,1-Apr-2029,0.9999999999999774,1,,,,,,,,,,,,,
bc594585-9445-48c0-8ef8-c2d6f7fd5646,,14,Single,0,61,61618,70958,5,549,57905,,87387.2613,,60,,118220.4606,Salaried,Graduate,Rural,19-Apr-2019,2,23.73092666,0.7311273158424727,24-Nov-2023,0.9999999942639723,1,,,,,,,,,,,,,
504867ba-bf7b-439b-8f9a-ea4b8acd4e10,,4,Married,1,43,32807,22790,8.3,501,27738,,65828.98843,,36,,85636.02820038216,Salaried,Not Graduate,Urban,17-Sep-2020,2,28.54338892869394,1.087255779539193,22-Jun-2023,0.9999999770430418,1,,,,,,,,,,,,,
7a0ecfea-958c-49ba-8cd6-20c20ea2622b,,1,Married,3,48,21156,51684,5.7,626,29875,,44528.36957,,36,,26163.83917067725,Salaried,Graduate,Urban,28-Nov-2018,1,31.47834913879091,0.8725577983706122,1-Sep-2021,1,1,,,,,,,,,,,,,
87f7e1fb-da4b-49ca-ab5c-f46780bacd64,,3,Married,1,56,63660,57497,11,726,43925,,69201.66883,,12,,141898.99661479218,Salaried,Graduate,Semiurban,11-Dec-2021,0,30.21515807128905,0.6432218767097633,12-Nov-2022,0.9999999999983118,1,,,,,,,,,,,,,
82010c62-f5f5-4b22-8e8f-a8e0284d82e5,,1,Married,1,22,60106,41991,9.7,459,35739,,26181.36623,,84,,39744.589322323656,Salaried,Not Graduate,Semiurban,24-May-2018,1,5.508065968061178,0.2731607602760449,31-Oct-2024,0.9999999486693834,1,,,,,,,,,,,,,
118a9d29-2f92-4996-99f1-95d014822f53,,3,Married,0,56,93010,72069,4.6,476,25558,,56127.80604,,60,,95502.33182520577,Salaried,Graduate,Urban,19-Dec-2019,0,17.32807858138942,0.473376735,25-Jul-2024,0.9999998854515356,1,,,,,,,,,,,,,
dca02eec-acda-4acc-9165-e21098543881,,6,Single,0,58,47703,35472,4.4,757,44093,,74552.28726,,84,,86006.18263643865,Salaried,Graduate,Semiurban,3-Sep-2020,4,39.91273484247932,0.81214296,11-Feb-2027,1,1,,,,,,,,,,,,,
f10c718b-1eb0-438a-a75d-d5af3c365296,,4,Married,0,35,70466,47269,6.3,634,6296,,13170.21414,,36,,62698.70693133365,Salaried,Graduate,Semiurban,22-May-2022,2,9.481433482033884,0.1715698206002184,23-Feb-2025,0.9999999999836402,1,,,,,,,,,,,,,
94340a03-3f07-4814-91d6-3f78e3e9de99,,3,Single,4,24,56680,30472,12.1,687,28657,,12603.36235,,84,,112327.29695804772,Self-Employed,Graduate,Rural,19-Oct-2023,2,28.54338892869394,0.147687576,28-Mar-2030,1,1,,,,,,,,,,,,,
14fcdd54-9e8f-4965-8a2c-827e98326856,,1,Single,0,22,7558,45846,7.1,708,30457,,90172.47417,,36,,94409.74739,Self-Employed,Not Graduate,Rural,30-Aug-2019,0,21.085428843052217,2.3719611260296336,3-Jun-2022,0.9999999999991596,1,,,,,,,,,,,,,
90b2b633-956b-4c0c-a849-9b926b5252e3,,2,Married,0,26,77901,44764,6.1,503,27796,,85613.23527,,12,,64342.34374799424,Salaried,Not Graduate,Urban,19-Mar-2021,3,29.80434173307888,0.8099797088728253,18-Feb-2022,0.9999999887255604,1,,,,,,,,,,,,,
42c18a62-ef48-48d5-90fd-9d3f85d51695,,1,Single,0,47,49347,58727,7.5,591,42462,,37020.9412,,36,,93106.41967143014,Salaried,Graduate,Urban,8-Jun-2023,1,16.335010030870343,0.4032343012246614,12-Mar-2026,0.9999999996583148,1,,,,,,,,,,,,,
506e5a9a-b758-488d-ab73-295b344a54b8,,9,Divorced,3,35,76477,40708,6.8,645,17480,,69836.73531,,24,,46444.17227450424,Salaried,Graduate,Rural,4-Feb-2019,3,5.716354585729972,0.7432760946916462,7-Dec-2020,1,1,,,,,,,,,,,,,
21813d25-6552-48a6-83ff-50113d1a85dd,,1,Married,1,60,64231,50927,7.9,560,28224,,62090.52019,,36,,138020.09714132326,Salaried,Not Graduate,Semiurban,6-Oct-2019,4,9.864950051,0.6715683156683854,10-Jul-2022,0.9999999939702116,1,,,,,,,,,,,,,
750cab75-4ccc-4bc2-a53f-8a28abf3e3fc,,5,Divorced,3,48,35280,23739,10.2,610,67632,,73463.57691,,84,,4620.331770929703,Self-Employed,Graduate,Semiurban,28-Dec-2022,2,41.38417597,0.7138415643645283,6-Jun-2029,0.9999999999909908,1,,,,,,,,,,,,,
ef8c485b-c07a-40f2-add4-253b50f0fd0a,,3,Single,0,30,55644,50377,4,742,40790,,34563.2907,,24,,55439.73907176587,Salaried,Not Graduate,Urban,7-Nov-2019,2,52.61971218506599,0.3584102318122338,9-Sep-2021,0.9999999999999416,1,,,,,,,,,,,,,
9f044aed-7552-4327-8262-7f7312922f83,,2,Married,1,36,59215,46116,4.8,444,44859,,49137.16429,,24,,26932.024516271573,Salaried,Graduate,Urban,26-Aug-2021,2,42.03584298161672,0.4721322535827694,29-Jun-2023,0.9999999274690566,1,,,,,,,,,,,,,
19985f15-ff00-4d4d-9020-59e4ff9ab5c2,,6,Married,2,36,64600,37166,11.8,666,28353,,32660.63426,,36,,25839.237429367917,Salaried,Graduate,Rural,23-Dec-2022,2,24.37629970494712,0.3513634083082297,26-Sep-2025,0.9999999999989264,1,,,,,,,,,,,,,
8181a8cc-3691-47eb-89a2-688b12c136e0,,4,Single,0,47,72808,14953,8.9,545,50751,,79487.34085,,24,,55479.13392156933,Salaried,Graduate,Urban,9-Oct-2022,1,16.45855371659597,0.6433096539876577,11-Aug-2024,0.9999999989239372,1,,,,,,,,,,,,,
5958a499-eeea-463e-a1e8-ac6843e42caf,,3,Married,0,63,60762,64850,8.4,621,6278,,25800.18217,,12,,75550.34905571178,Self-Employed,Graduate,Semiurban,16-Nov-2022,0,46.25562462107928,0.3848418455749882,18-Oct-2023,1,1,,,,,,,,,,,,,
3e896c64-e117-4ac3-919c-4ea3e1805081,,5,Single,2,34,103655,32113,7.8,624,46872,,90674.4268,,24,,44303.33121684329,Salaried,Graduate,Semiurban,4-Nov-2021,0,28.54338892869394,0.6023758157700763,7-Sep-2023,1,1,,,,,,,,,,,,,
702cdd20-2862-48b8-88f4-ef125e9953d2,,4,Single,4,53,81013,22052,7.6,660,26345,,86406.10937,,36,,106842.84569971952,Salaried,Not Graduate,Rural,11-Sep-2020,0,36.75709148541138,0.8048334035225609,16-Jun-2023,1,1,,,,,,,,,,,,,
4d71c366-b41b-4143-8b10-550cd5704f32,,2,Married,4,60,84899,31535,7.1,642,19841,,75469.86124,,60,,5335.933528053472,Salaried,Graduate,Urban,9-Jul-2020,1,24.377504898523966,0.7205379100625036,13-Feb-2025,0.9999999999981428,1,,,,,,,,,,,,,
ce9e1a11-fcbb-4e59-bbdd-cf7c9c96e9ec,,5,Married,1,53,80623,27638,6.5,680,18779,,97268.44923,,84,,45532.12817267909,Self-Employed,Graduate,Semiurban,16-Dec-2019,1,37.95494889565623,0.9785262942410156,25-May-2026,1,1,,,,,,,,,,,,,
aaf91531-0200-41f0-8768-a84fa76afde6,,6,Married,1,25,61910,34380,8.2,711,28806,,56349.14916,,36,,30902.129291516067,Salaried,Graduate,Semiurban,28-May-2021,2,37.10347856540408,0.6211531373695095,1-Mar-2024,1,1,,,,,,,,,,,,,
ee87905e-4ca4-45ea-8dfa-6a56d12dbc9a,,1,Married,1,51,78296,26658,9.5,493,44677,,35070.48643,,84,,93635.2085,Self-Employed,Graduate,Rural,7-Jan-2022,2,27.505855854432244,0.2851861892226648,16-Jun-2028,0.9999999528278618,1,,,,,,,,,,,,,
e0ccedc5-f05d-476e-9a84-a51aa9d3d7c7,,4,Single,0,58,91220,51359,7.4,615,11647,,71305.74288,,60,,65454.11647650812,Salaried,Graduate,Semiurban,3-Jan-2019,2,22.90540415,0.6931771092619338,10-Aug-2023,0.9999999999563882,1,,,,,,,,,,,,,
e3c43657-1d8c-4bac-83b4-09ef2260e70f,,1,Married,2,44,63150,31079,8.3,571,52453,,98883.21705,,12,,14176.68452,Salaried,Graduate,Rural,10-Nov-2022,0,17.838210588868254,0.855361554,12-Oct-2023,0.9999999999168384,1,,,,,,,,,,,,,
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,,2,Married,0,60,86268,39256,7.9,476,14918,,54611.66034,,60,,137873.67985944662,Salaried,Graduate,Semiurban,20-Apr-2019,1,9.966262078520511,0.5397102427742555,25-Nov-2023,0.9999995943442868,1,,,,,,,,,,,,,
35ebd32d-9ad6-40ab-8821-2ddb45b89cd9,,5,Married,2,36,27444,22742,5.7,551,24705,,32314.28754,,12,,39728.13352735592,Salaried,Graduate,Urban,20-Aug-2018,1,5.817246343,0.6196411800290524,22-Jul-2019,1,1,,,,,,,,,,,,,
afffcfd2-341e-440b-97c7-00aab7b56ea7,,11,Single,2,64,87475,91752,6.8,752,21652,,17683.25134,,24,,99418.10655420618,Salaried,Graduate,Semiurban,8-Jun-2023,1,59.18608292635989,0.1620413765370404,10-Apr-2025,1,1,,,,,,,,,,,,,
81627cf1-4394-42e6-9a58-7e8aa25d6b29,,11,Married,1,50,40726,31557,9,624,30649,,82325.38086,,60,,101165.86177028478,Self-Employed,Not Graduate,Rural,13-Jun-2020,0,10.495341671691548,1.153404237600221,18-Jan-2025,0.9999999999224708,1,,,,,,,,,,,,,
e87d1c78-e7c4-41c7-8049-7b717d106c60,,1,Divorced,2,57,27390,38884,7.6,701,20229,,35560.59253,,60,,141846.01544804528,Salaried,Graduate,Rural,1-Jun-2019,2,40.47361084972017,0.7467575080490817,6-Jan-2024,0.9999999999941775,1,,,,,,,,,,,,,
a2607723-17a0-4f49-8d01-280fd89a40c0,,3,Single,0,34,53022,28665,6.2,693,21292,,75786.05524,,84,,16103.796881478733,Salaried,Graduate,Semiurban,24-Nov-2023,2,32.426964635166314,1.0197948629869915,3-May-2030,0.9999999999998056,1,,,,,,,,,,,,,
0b49452d-46d4-43f3-9450-281c6c6f7633,,5,Single,0,53,65184,49912,12.5,559,11775,,94619.6195,,12,,107192.06299241717,Salaried,Not Graduate,Urban,7-Jul-2018,0,40.64649833802313,1.2294649103369768,8-Jun-2019,0.9999999976224244,1,,,,,,,,,,,,,
217d65a0-c568-41cd-9563-f61600e85ece,,1,Married,0,28,68368,62994,9.2,703,31964,,8307.745321,,84,,74188.49590330382,Salaried,Not Graduate,Urban,3-May-2019,2,38.44088180588322,0.082801723,10-Oct-2025,0.9999999999992604,1,,,,,,,,,,,,,
295d6fbf-430f-401d-bad4-09e2a319dcb4,,8,Married,0,43,92262,47518,4.5,539,9924,,14360.00767,,24,,75190.18596758923,Business,Graduate,Semiurban,16-Apr-2023,0,28.54338892869394,0.1405267565675191,16-Feb-2025,0.9999999972408607,1,,,,,,,,,,,,,
b4a69f3c-8d3a-4d99-b11c-21c9bdc14f1f,,7,Married,1,49,46069,62790,6.2,722,25574,,17980.66488,,60,,6130.254477748382,Salaried,Graduate,Urban,22-Dec-2022,2,39.09741086590281,0.2509723756605389,29-Jul-2027,0.9999999999999636,1,,,,,,,,,,,,,
1ca3c448-0279-46a6-8f97-97b06d7ce3c9,,12,Married,2,23,101100,45515,7.4,590,15015,,63983.53612,,12,,128356.30793475086,Business,Graduate,Urban,18-May-2018,1,75.65639804980928,0.5510311767555125,19-Apr-2019,0.9999999989809693,1,,,,,,,,,,,,,
b0e6a969-e213-42b0-b1ee-dba313432e61,,1,Single,3,63,101153,48950,6.5,516,13869,,96662.81719,,24,,15927.418087766382,Salaried,Not Graduate,Semiurban,21-Aug-2018,0,64.60130239996269,0.8403781608279592,23-Jun-2020,0.999999999,1,,,,,,,,,,,,,
093923de-8bab-4e3b-a628-6bfbe767dcea,,2,Married,4,27,65640,40369,12.2,664,18778,,42699.59049,,84,,140004.84669743315,Self-Employed,Graduate,Urban,12-May-2022,2,34.29417263806227,0.5058054524814791,19-Oct-2028,0.9999999999641054,1,,,,,,,,,,,,,
8d7248e2-951f-48d0-9e84-f058d5a804eb,,9,Married,0,49,39312,41613,12.2,579,17085,,61961.17505,,36,,57767.38146243044,Self-Employed,Graduate,Semiurban,3-Apr-2022,1,43.61111364237097,1.0986413533934605,5-Jan-2025,0.9999999997988244,1,,,,,,,,,,,,,
0ab54bde-20a0-4502-ae06-809725e97977,,6,Single,1,49,122270,54070,6.2,712,36608,,63163.21089,,84,,83161.92136,Salaried,Graduate,Urban,14-Apr-2020,3,35.08847099065857,0.3975554408964382,22-Sep-2026,0.9999999999994018,1,,,,,,,,,,,,,
eededb07-e623-4689-9d59-cd2a4eea04e7,,12,Married,1,41,103121,52826,8.6,721,21636,,66270.00413,,12,,1199.4399198284434,Self-Employed,Graduate,Urban,24-Jun-2021,3,27.72480048776159,0.531188414,26-May-2022,0.9999999999999678,1,,,,,,,,,,,,,
0a368ce7-dc57-4131-b8e1-daa7cbceabde,,1,Married,4,51,64761,23042,5.6,351,49696,,59245.22206,,12,,118023.39111131502,Salaried,Not Graduate,Semiurban,21-Feb-2018,0,38.957197069182165,0.5176153878116062,23-Jan-2019,0.9998839136095252,1,,,,,,,,,,,,,
ae9bec36-35c7-436c-9b99-62c6e61fecc0,,5,Married,1,32,25944,57375,9.8,850,19741,,97734.49539,,84,,85850.93898784246,Salaried,Graduate,Semiurban,27-Aug-2019,1,37.63588769383841,2.1392657573216125,3-Feb-2026,0.9999999999999996,1,,,,,,,,,,,,,
5a8aaeca-1a50-4ec3-aabc-25fa3fe12e47,,5,Single,0,49,75512,49231,7.4,521,27283,,30768.7604,,60,,136987.37032808346,Salaried,Not Graduate,Rural,21-Aug-2020,0,28.54338892869394,0.2993186544222999,28-Mar-2025,0.9999999573530808,1,,,,,,,,,,,,,
dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,,1,Married,2,46,45252,28097,7.6,721,21887,,15132.54422,,84,,75550.34905571178,Business,Graduate,Rural,16-Apr-2018,0,43.89519536598549,0.2253879091462176,23-Sep-2024,0.9999999999998735,1,,,,,,,,,,,,,
bfddc3d9-9ee3-4c2a-b94d-62046808593f,,4,Single,0,60,81850,30608,11.1,604,28157,,25922.03258,,60,,136279.59796714547,Salaried,Not Graduate,Semiurban,4-Aug-2020,2,43.17491953469669,0.2356377043873508,11-Mar-2025,0.999999999,1,,,,,,,,,,,,,
3c9ad14c-ee0c-4eb5-acfe-db992790cebd,,5,Married,1,54,65737,61305,3.3,683,29610,,38850.01144,,60,,40129.26884639914,Self-Employed,Graduate,Urban,31-Oct-2019,2,24.893749763583013,0.4074549171972543,6-Jun-2024,0.9999999999992994,1,,,,,,,,,,,,,
ccc56569-f9e8-4369-a999-b735dd56cc94,,2,Married,0,22,20099,62679,11.9,587,29246,,79595.66169,,84,,94679.63947982332,Salaried,Graduate,Rural,3-Aug-2021,2,50.09369560522906,1.613011423248604,11-Jan-2028,0.9999999996123476,1,,,,,,,,,,,,,
698c206f-e1a4-4e10-ad53-4dd0cf8ebc5a,,2,Single,1,48,30500,30704,9.8,797,39551,,72018.00869,,36,,49528.825479605046,Salaried,Graduate,Rural,12-May-2018,2,8.037611768,1.028064990158883,13-Feb-2021,0.9999999999999972,1,,,,,,,,,,,,,
ecab3301-bc8f-4d29-adea-94930658663a,,6,Single,3,34,40945,55424,8.2,506,30869,,50498.00641,,84,,34776.31965718629,Self-Employed,Graduate,Urban,31-Jan-2020,4,18.04362021451685,0.7031679511059956,10-Jul-2026,0.9999999959600244,1,,,,,,,,,,,,,
696608aa-ee49-4329-884a-7b28550a1b46,,4,Married,1,62,101022,36355,12.3,753,33678,,79136.41645,,60,,52349.920119705486,Salaried,Graduate,Urban,30-Oct-2022,3,72.01313691513943,0.5874968742003871,6-Jun-2027,1,1,,,,,,,,,,,,,
bc2cbb0d-dd33-4cc7-ab7f-089acd5f4822,,10,Single,1,24,43751,46856,11.4,458,47868,,23159.23394,,60,,82963.29531306041,Salaried,Graduate,Rural,23-May-2018,1,33.54690641811553,0.252774874,28-Dec-2022,0.9999998022730554,1,,,,,,,,,,,,,
28c13091-444d-410b-bf87-e362cf8d446a,,3,Married,0,60,3156,56232,8.3,659,25497,,97356.06993,,36,,93089.19353573566,Salaried,Graduate,Urban,4-Aug-2018,2,39.878383665707695,3.397643258543838,8-May-2021,1,1,,,,,,,,,,,,,
61ee411a-1bac-47a7-b386-f7a4c991603f,,2,Single,0,27,54960,43591,5,511,49223,,36336.0089,,84,,27443.79891042854,Salaried,Graduate,Rural,24-Jul-2022,2,47.58690611267342,0.3487676505197608,31-Dec-2028,0.9999999973838518,1,,,,,,,,,,,,,
787f2425-dbcc-4477-89e9-db0adf465290,,21,Single,2,29,53466,60885,5.1,721,32454,,60228.53321,,60,,64658.69102,Salaried,Graduate,Urban,11-Sep-2021,0,10.965504613058364,0.7009757010176781,18-Apr-2026,0.9999999999997876,1,,,,,,,,,,,,,
eb1fa9f2-d10b-41d0-b317-347038f16a81,,13,Married,0,48,99745,61817,3.5,684,10282,,10574.27886,,24,,64058.035351085935,Self-Employed,Graduate,Urban,12-Jun-2023,0,16.404352175069373,0.096105345,14-Apr-2025,0.9999999999985908,1,,,,,,,,,,,,,
d20eac17-4e20-4d1a-9983-36e375d66ed4,,1,Divorced,0,30,97864,45951,10,702,32864,,31934.39319,,84,,137359.7458271988,Business,Graduate,Urban,18-Dec-2020,3,34.85283084260858,0.244279335,28-May-2027,0.9999999999949094,1,,,,,,,,,,,,,
39118497-3a43-42ba-9f0f-06cbcb9bc326,,8,Married,1,58,27280,31478,7.3,623,51160,,16803.55344,,24,,75550.34905571178,Self-Employed,Graduate,Urban,21-May-2021,2,38.29998754192201,0.2142190109619025,24-Mar-2023,1,1,,,,,,,,,,,,,
6601ddd0-3170-4437-a8f7-ef5a060edf5b,,1,Single,2,54,69835,68692,7.8,623,38929,,64210.82887,,24,,81518.05109711677,Salaried,Graduate,Rural,23-Jul-2018,1,10.110688899363748,0.5903629740632024,25-May-2020,1,1,,,,,,,,,,,,,
11c58ef0-dd46-4c09-8752-87aa5408f9ac,,1,Divorced,1,63,79793,17207,6.1,636,28262,,19112.73597,,84,,128013.67140208952,Salaried,Graduate,Urban,11-Mar-2023,1,59.89604323337295,0.1768780629348302,18-Aug-2029,0.9999999998950228,1,,,,,,,,,,,,,
59e4b671-4774-4c58-85f8-bc16f7860b50,,2,Married,0,45,56971,33300,6.7,532,21885,,32735.22193,,12,,28978.27944269251,Salaried,Graduate,Semiurban,2-Oct-2021,0,36.44157415407344,0.4151213199391212,3-Sep-2022,0.9999999990477216,1,,,,,,,,,,,,,
adf4e62d-6651-429e-8268-690ba43825b5,,2,Married,2,36,64401,37150,5.9,850,54495,,48049.96139,,84,,29948.47424,Salaried,Graduate,Rural,9-Jun-2018,1,44.37124670998846,0.4041309821632264,16-Nov-2024,0.9999999999999998,1,,,,,,,,,,,,,
54c63cd8-8945-4f27-97fa-2d8dfb2ca025,,9,Single,2,53,87640,25405,8.2,570,31245,,90800.20765,,60,,41493.89773730444,Salaried,Graduate,Urban,11-Nov-2023,5,32.88525036776147,0.7637586229279524,17-Jun-2028,0.9999999997997708,1,,,,,,,,,,,,,
e08596db-1d87-4966-8710-d430f071d879,,7,Married,1,53,67318,40165,6.2,609,12383,,12017.51188,,36,,34960.88606052115,Salaried,Graduate,Urban,18-Dec-2018,1,2.1927625624282325,0.1507805561126199,21-Sep-2021,0.9999999999751024,1,,,,,,,,,,,,,
94a1875d-2db6-4edb-82de-ffccf86c2ca2,,20,Single,1,45,76762,46938,5.8,682,31791,,54504.06386,,84,,118174.49527278428,Salaried,Graduate,Urban,26-Sep-2022,0,30.41435112771994,0.5020917134480822,5-Mar-2029,0.9999999999924158,1,,,,,,,,,,,,,
09cb3942-43f5-4a85-bbc9-f87af668a617,,7,Married,0,62,95172,42467,8.4,605,17224,,70190.43475,,24,,135584.92308064006,Salaried,Graduate,Urban,17-Mar-2021,1,28.54338892869394,0.6244867278220929,18-Jan-2023,0.9999999994064508,1,,,,,,,,,,,,,
587ef344-6f3f-420c-98b8-e4cc1bc044fc,,3,Single,1,33,48835,29820,6.5,678,5234,,85066.6545,,84,,75550.34905571178,Salaried,Graduate,Rural,30-Apr-2018,1,8.912616576,1.5732689938849498,7-Oct-2024,0.9999999999943818,1,,,,,,,,,,,,,
6fb78271-504d-481f-8953-5b63ba81edd9,,7,Married,0,60,79903,37397,6.3,464,30173,,29967.2949,,24,,41010.339484552496,Salaried,Graduate,Rural,27-Sep-2021,4,28.493370984678677,0.2722393860961674,31-Jul-2023,0.9999999584726588,1,,,,,,,,,,,,,
1d9af659-82ec-4f2d-bbf6-e16f9b3080d5,,38,Married,3,23,48889,20342,9.7,646,30837,,7542.179516,,36,,81406.90523580911,Salaried,Graduate,Semiurban,23-Jan-2023,1,58.46276240372854,0.094600067,27-Oct-2025,0.9999999999841404,1,,,,,,,,,,,,,
30a900ad-939b-462d-a645-f129629c2ae3,,7,Single,1,24,86838,36188,10.5,556,24829,,13123.05875,,84,,68872.94608390349,Salaried,Graduate,Urban,21-Jul-2020,4,10.71027171829505,0.1175185258718399,29-Dec-2026,0.999999999,1,,,,,,,,,,,,,
